AN EXAMPLE CHANGE meeting	sequence	date	type	speaker	statement	newcode	mem_num
201601	1427	2016-01-27	meeting	MADIGAN	Again, I apologize for this error.	51.0	999.0
201601	1428	2016-01-27	meeting	MADIGAN	I think the Chair would like to call for a vote on this nomination.	51.0	999.0
201601	1429	2016-01-27	meeting	YELLEN	Yes.	51.0	65.0
201601	1430	2016-01-27	meeting	YELLEN	Do I have a motion?	51.0	65.0
201601	1431	2016-01-27	meeting	FISCHER	So moved.	51.0	108.0
201601	1432	2016-01-27	meeting	YELLEN	Thank you.	51.0	65.0
201601	1433	2016-01-27	meeting	YELLEN	And I assume without objection.	51.0	65.0
201601	1434	2016-01-27	meeting	YELLEN	Okay.	51.0	65.0
201601	1435	2016-01-27	meeting	YELLEN	Now let’s move on to our briefings on the “Economic and Financial Situation,” and today we’re going to start with Steve Kamin.	11.0	65.0
201601	1436	2016-01-27	meeting	KAMIN	Thank you, Chair Yellen.	11.0	999.0
201601	1437	2016-01-27	meeting	KAMIN	I will be referring to the materials titled “Material for the International Outlook.”	11.0	999.0
201601	1438	2016-01-27	meeting	KAMIN	As Simon has discussed, this is the second time in six months that concerns about a steep devaluation of the Chinese renminbi and related fears of a hard landing in China have roiled international markets.	11.0	999.0
201601	1439	2016-01-27	meeting	KAMIN	Admittedly, finding anything comforting to say about the world economy right now is as challenging as finding a carton of milk or loaf of bread in a local grocery store.	11.0	999.0
201601	1440	2016-01-27	meeting	KAMIN	But nevertheless, as in September, our sense is that, in an environment of fragile global economic growth and pronounced anxieties about deflationary pressures, investors are being driven more by heightened concerns about downside risks than by tangible evidence of a sharp deterioration in the baseline outlook.	11.0	999.0
201601	1441	2016-01-27	meeting	KAMIN	To begin with, incoming data since your previous meeting do not suggest any steep falloff in Chinese output.	11.0	999.0
201601	1442	2016-01-27	meeting	KAMIN	As indicated by the solid red line in panel 1, GDP growth stayed strong at 7 percent in the fourth quarter, higher than our December projection.	11.0	999.0
201601	1443	2016-01-27	meeting	KAMIN	The announced figure was very much in line with our nowcasting model, the blue line, which predicts Chinese GDP using data on contemporaneous industrial production, retail sales, and imports.	11.0	999.0
201601	1444	2016-01-27	meeting	KAMIN	All told, we see no evidence that Chinese GDP is slowing more precipitously than official figures would suggest, and our baseline forecast remains one of only gradually slowing growth—in line with slowing potential output—in the years to come.	11.0	999.0
201601	1445	2016-01-27	meeting	KAMIN	Later in my remarks, I will return to the question of downside risks to this reasonably benign outlook.	11.0	999.0
201601	1446	2016-01-27	meeting	KAMIN	The future path of the renminbi is, frankly, a more difficult issue.	11.0	999.0
201601	1447	2016-01-27	meeting	KAMIN	The authorities are struggling to achieve multiple objectives:  (1) containing appreciation of the trade- weighted renminbi that would accompany a further rise in the dollar; (2) preventing a large, disorderly depreciation of the currency; (3) maintaining reserves amid strengthening capital outflows; and (4) giving market forces a greater role in the foreign exchange market.	11.0	999.0
201601	1448	2016-01-27	meeting	KAMIN	The mutual inconsistency of some of these goals, plus the failure of the Chinese authorities to articulate clearly their strategy and objectives, has confused markets.	11.0	999.0
201601	1449	2016-01-27	meeting	KAMIN	Accordingly, when the PBOC allowed the currency to depreciate at a faster pace at the start of the year, investors took this as a sign that a much larger depreciation might be in the offing.	11.0	999.0
201601	1450	2016-01-27	meeting	KAMIN	We believe that the current level of the renminbi is not fundamentally overvalued, but that downward pressures on the currency will continue as long as investors worry that the economy is falling into recession and that the authorities will allow—or even welcome—substantial further depreciation.	11.0	999.0
201601	1451	2016-01-27	meeting	KAMIN	Accordingly, as indicated in panel 2, we are assuming that the renminbi will depreciate a little further—both against the dollar and the authorities’ own announced basket of currencies, the multilateral index shown in red—through the middle of the year.	11.0	999.0
201601	1452	2016-01-27	meeting	KAMIN	By that time, assuming that our forecast materializes that there will be still- solid Chinese growth , capital outflows should settle down and the currency stabilize.	11.0	999.0
201601	1453	2016-01-27	meeting	KAMIN	However, more bumps on this road are likely, and again, as I will discuss momentarily, more extreme outcomes are certainly possible.	11.0	999.0
201601	1454	2016-01-27	meeting	KAMIN	Besides concerns about China, the further steep plunge in oil prices shown in panel 3 has also roiled global financial markets.	11.0	999.0
201601	1455	2016-01-27	meeting	KAMIN	Part of that plunge was itself a reaction to the concerns about global demand triggered by the events in China, but we believe supply factors accounted for the lion’s share of the decline.	11.0	999.0
201601	1456	2016-01-27	meeting	KAMIN	Estimates of US crude oil production came in stronger than expected, inventories continued to build, and sanctions against Iran that had restrained its oil exports were finally removed.	11.0	999.0
201601	1457	2016-01-27	meeting	KAMIN	Accordingly, we do not see the most recent plunge in oil prices as reflecting a sharp downgrade in global prospects.	11.0	999.0
201601	1458	2016-01-27	meeting	KAMIN	Even so, the decline in oil prices does affect the outlook.	11.0	999.0
201601	1459	2016-01-27	meeting	KAMIN	Ultimately, that decline should be a slight positive for the global economy, as income is transferred from oil-producing to oil-consuming countries that traditionally have a higher propensity to spend out of income.	11.0	999.0
201601	1460	2016-01-27	meeting	KAMIN	But it appears to take considerable time for lower energy prices to boost consumption, whereas the hit to investment in the energy sector materializes more quickly.	11.0	999.0
201601	1461	2016-01-27	meeting	KAMIN	Accordingly, over the next few quarters, the drag arising from falling oil prices on net oil exporters—the bottom set of bars in panel 4—should exceed the boost to net oil importers.	11.0	999.0
201601	1462	2016-01-27	meeting	KAMIN	This should lower aggregate foreign growth, as some of the oil exporters, such as Canada and Mexico, have much higher trade weights in our foreign GDP aggregate than the oil importers.	11.0	999.0
201601	1463	2016-01-27	meeting	KAMIN	Moreover, even net oil importers may experience some drag if, like the United States, they have oil sectors of their own.	11.0	999.0
201601	1464	2016-01-27	meeting	KAMIN	One question we have grappled with recently is whether the current low level of oil prices alters their economic effects.	11.0	999.0
201601	1465	2016-01-27	meeting	KAMIN	In regard to the magnitude of the effect of falling oil prices on the energy sector, we remain uncertain.	11.0	999.0
201601	1466	2016-01-27	meeting	KAMIN	On the one hand, if oil prices are reaching thresholds at which production and investment are unprofitable, this could cause disproportionately large declines in energy investment.	11.0	999.0
201601	1467	2016-01-27	meeting	KAMIN	On the other hand, these thresholds are very uncertain and oil prices may already have fallen through them.	11.0	999.0
201601	1468	2016-01-27	meeting	KAMIN	It is worth noting that in the United States, drilling and mining have already fallen by half, so the scope for further declines is limited, no matter how low oil prices go.	11.0	999.0
201601	1469	2016-01-27	meeting	KAMIN	In other respects, however, it seems likely that as oil prices hit very low levels, the effects of their decline will prove more injurious.	11.0	999.0
201601	1470	2016-01-27	meeting	KAMIN	For countries that are especially reliant on oil revenues, such as Russia and Saudi Arabia, budgets are becoming so stretched that sharp cutbacks in consumption seem unavoidable.	11.0	999.0
201601	1471	2016-01-27	meeting	KAMIN	Very low oil prices may also damage the balance sheets of oil-producing companies and oil-reliant governments and thus make bankruptcies and defaults more likely.	11.0	999.0
201601	1472	2016-01-27	meeting	KAMIN	Panel 5 shows our projection for foreign economic growth, taking developments in China, oil prices, and global financial markets into account.	11.0	999.0
201601	1473	2016-01-27	meeting	KAMIN	Growth in the fourth quarter fell a bit below our December Tealbook estimate, largely because Canadian growth stalled in the face of drag due to prior declines in oil prices.	11.0	999.0
201601	1474	2016-01-27	meeting	KAMIN	For this quarter and next, we revised down the pace of expansion in Canada and other commodity producers in light of the further fall in commodity prices this year; Mexican economic growth promises to be a little softer as well, reflecting the weaker path for US manufacturing.	11.0	999.0
201601	1475	2016-01-27	meeting	KAMIN	Even so, we see foreign activity accelerating from here on out, reaching its trend pace of near 3 percent—the same as we wrote down in December— by the second half of the year.	11.0	999.0
201601	1476	2016-01-27	meeting	KAMIN	Canadian growth recovers from its oil-induced slump; lackluster growth in the euro-area firms, supported by low energy costs; and Brazil’s economy finally bottoms out.	11.0	999.0
201601	1477	2016-01-27	meeting	KAMIN	Our relatively limited markdown of the foreign outlook for the next couple of quarters might seem inconsistent with the further easing of monetary policy expected in Canada, the euro area, and Japan, as described by Simon, along with a likely postponement of liftoff in the United Kingdom.	11.0	999.0
201601	1478	2016-01-27	meeting	KAMIN	However, with the exception of Canada, those easings appear to be motivated less by a weakening of their economies and more by further declines in inflation and inflation expectations, in part triggered by the recent plunge in oil prices, as well as by concerns about downside risks to the global outlook.	11.0	999.0
201601	1479	2016-01-27	meeting	KAMIN	Accordingly, assuming foreign growth does return to trend as expected, we believe it likely that the broad real dollar—the solid black line in panel 6—will stabilize as well.	11.0	999.0
201601	1480	2016-01-27	meeting	KAMIN	That said, our forecast path for the dollar now averages almost 3½ percent above its level in the December Tealbook.	11.0	999.0
201601	1481	2016-01-27	meeting	KAMIN	Most of that revision reflects the rise in the dollar over the intermeeting period, but some additional appreciation of the dollar against the renminbi and other Asian currencies that we are now assuming also boosts the dollar’s path.	11.0	999.0
